teacher_rank,student_dim,gnc_gen_seed=0,gnc_gen_seed=1,gnc_gen_seed=2,gnc_gen_seed=3,gnc_gen_seed=4,gnc_gen_seed=5,gnc_gen_seed=6,gnc_gen_seed=7
1,5,1.0515174931388775,0.5143444550753333,1.239984079716408,0.941937528257012,1.6084651794883211,0.8131842684179414,1.1457466873198645,1.2506433319363097
1,6,1.383443060004437,0.7517427545254274,1.2305585572260505,1.165519726845511,1.576996725864154,0.8606845156484311,1.3497351876183,1.4345196769503614
1,7,0.8954650843886767,0.47558793261051086,1.320538386190906,0.9067721046173526,1.6689865045271204,0.808685945293733,1.2673038743721874,1.3597260462347327
1,8,1.1245577028720883,0.29811785549188036,1.5580321514422864,0.8088540912195741,1.6356610353313323,0.8939301837140656,1.1777202922133476,2.187693216690892
1,9,0.9454940025849888,0.3323931261323966,1.7893583508526025,0.8232855100170334,1.719070267299881,0.6812502810635309,1.6102837194968553,1.4686548485110202
1,10,0.877008971558782,0.5971349232619808,1.7032879693268375,0.9574143973806837,1.6839857258501165,0.8466124854838619,1.249743358432143,1.8757130954734749
1,11,1.0378789552732517,0.3627937761606939,1.8597221149184502,0.8739525910072792,1.6673928241267233,0.8817392006361237,1.348719849431066,2.055774368489018
1,12,1.1125735450211778,0.548472430981586,2.030343983734527,0.8837683779053501,1.6755268239715864,0.6629939833794957,1.3123048653867568,1.334971369449365
1,13,1.0341780548126012,0.5854591699001807,1.9103097939859657,0.9139684019336158,1.6613943432698786,0.9053380768746138,1.4475326370272978,1.9750962515874786
1,14,1.0666814423166215,0.3628461726588167,2.1490176426343752,0.8498085847099286,1.6579854410733454,0.7941891218340674,1.2882528436394074,1.687204078058986
1,15,1.1005602411207664,0.38979017125987436,2.2702847704107687,0.8760599219950579,1.7756274339052946,0.8588025774373564,1.358262697667689,1.9910759023929898
1,16,1.1487125227356265,0.4003931562076884,2.3321719961519634,0.8014242919738359,1.7225290182714403,0.9946052632847074,1.1767563281560338,2.075310496489207
1,17,0.9961015003641228,0.384480771971938,2.338932923013292,0.8062830722325852,1.6676330524755514,0.9509940912777727,1.4226664913652456,2.071916798874736
1,18,0.980201950238552,0.37011145658713457,2.30447432664799,0.8108707082010228,1.763918042411403,0.7676945352660758,1.257796656936774,2.3976341840231195
1,19,0.8334655435620875,0.25801182837393655,2.4511623255236716,0.8006528414131384,1.8403846913648025,0.5858707055449486,1.295218508472073,2.2401794339888372
1,20,1.0677767058140506,0.4251862075555349,2.6793715532216487,0.7645149253069168,1.7164740287976494,0.8023225913445154,1.387480386337915,1.998240568598763
1,21,1.077689668384649,0.4397881336641522,2.7348860353351387,0.8750617403631158,1.8497550549098345,0.9630469200201333,1.3781690746912816,2.0715875686318785
1,22,1.0890178831655588,0.3629848234961892,2.8132301709689136,0.8380043500935478,1.6053658268243431,0.7803054439524809,1.2627853924062795,2.4136085510253906
1,23,1.0442577352684534,0.37772959188501143,3.0397113943918224,0.8022651651498458,1.768811893114379,0.8850071014215549,1.5264480299636967,2.0148894123885097
1,24,1.1296241994087513,0.46501943079309294,2.9643526852959345,0.7733722010370473,1.7962920144262464,0.8311873184783118,1.3602444257474307,2.0929949317987147
1,25,0.9500054296912607,0.3926715066847511,3.0018806629097807,0.7671111818233675,1.8328527471185736,0.7434334692855676,1.440391721582054,1.9877030205726625
1,26,0.9811086800771874,0.39198592944523775,3.1041632428763615,0.7597457723190578,1.8753621655061543,0.9820597198392663,1.3486137668479163,2.0765169246776685
1,27,1.0446098293331298,0.3645689357549857,3.362473558631654,0.7937372162955568,1.8547208575792389,0.8056052967905998,1.2541650139551233,2.0362979132553627
1,28,1.0128692875791718,0.4322736745756441,3.088764700280048,0.7651011222547054,1.8475586359659282,0.7263389907929362,1.4424624328429883,2.2712523999967074
1,29,1.046404855825552,0.348446533549577,3.2732647391302243,0.8219373496088745,1.9061630361338333,0.8548499739595822,1.308965972195501,1.9414832286718415
1,30,1.1002198204121276,0.4113749052673854,3.359550234871079,0.826153204539029,1.8692438060609724,0.8614938154413894,1.28957497296126,1.983259097293571
1,31,1.0171851355512187,0.2779252394012964,3.4012916869274434,0.7632805406748073,1.811044611580049,0.7594949054718018,1.3208692184714383,1.9402296174975002
1,32,0.8094196852195907,0.30296465974639764,3.7130582220964246,0.8149969646832231,1.846121221217187,0.7897517482439677,1.32901106358451,2.012522528911459
1,33,0.9650810921488151,0.29634167150490814,3.368684977849389,0.7669756862980794,1.8421180858010506,0.8217443884128616,1.309692411404103,1.79900503001715
1,34,0.9547614413049986,0.2686780424857581,3.7447796940803526,0.7672129315898774,1.8029269385398177,0.8613115255871127,1.3428893787710647,2.1930652296543123
